Organization short name,Geocode,Geolocated Country,Coordinates,Latitude,Longitude,Availability zones,Number of facilities,Year of commissioning,Investment,Renewable,Renewable strategy
Alphabet,BEL,Belgium,"(50.4705544, 3.8169701)",50.4705544,3.8169701,,5,2010,3 billion,,
Alphabet,TWN,Taiwan,"(24.0517963, 120.5161352)",24.0517963,120.5161352,,1,2011,600 million,,
Alphabet,JPN,Japan,"(35.8326275, 140.1456967)",35.8326275,140.1456967,,1,2023,730 million,,
Alphabet,SGP,Singapore,"(1.352083, 103.819836)",1.352083,103.819836,,3,2013,850 million,,
Iron Mountain,IND,India,"(12.9715987, 77.5945627)",12.9715987,77.5945627,,1,,,,
Iron Mountain,IND,India,"(28.7040592, 77.10249019999999)",28.7040592,77.10249019999999,,1,,,,
Iron Mountain,IND,India,"(17.406498, 78.47724389999999)",17.406498,78.47724389999999,,1,,,,
Iron Mountain,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,2,,,,
Iron Mountain,IND,India,"(18.5204303, 73.8567437)",18.5204303,73.8567437,,1,,,,
Iron Mountain,SGP,Singapore,"(1.352083, 103.819836)",1.352083,103.819836,,1,,,100% ,
Iron Mountain,NLD,Netherlands,"(52.3675734, 4.9041389)",52.3675734,4.9041389,,1,,,100% ,
Iron Mountain,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,2,,,100% ,
Iron Mountain,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,,2,,,100% ,
Iron Mountain,ESP,Spain,"(40.4167754, -3.7037902)",40.4167754,-3.7037902,,1,,,,
Iron Mountain,"USA, MA",United States,"(42.3600825, -71.0588801)",42.3600825,-71.0588801,,1,,,100% ,
Iron Mountain,"USA, CO",United States,"(39.7392358, -104.990251)",39.7392358,-104.990251,,1,,,100% ,
Iron Mountain,"USA, MO",United States,"(39.0997265, -94.5785667)",39.0997265,-94.5785667,,1,,,100% ,
Iron Mountain,"USA, NJ",United States,"(40.0583238, -74.4056612)",40.0583238,-74.4056612,,1,,,100% ,
Iron Mountain,"USA, OH",United States,"(40.4172871, -82.90712300000001)",40.4172871,-82.90712300000001,,1,,,100% ,
Iron Mountain,"USA, PA",United States,"(41.2033216, -77.1945247)",41.2033216,-77.1945247,,1,,,100% ,
Iron Mountain,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,3,,,100% ,
Iron Mountain,"USA, AZ",United States,"(33.4948764, -111.9216734)",33.4948764,-111.9216734,,1,,,100% ,
Iron Mountain,"USA, VA",United States,"(37.4315734, -78.6568942)",37.4315734,-78.6568942,,3,,,100% ,
Lumen,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,1,,,,
Lumen,"USA, CA",United States,"(34.1808392, -118.3089661)",34.1808392,-118.3089661,,1,,,,
Lumen,"USA, CA",United States,"(33.6845673, -117.8265049)",33.6845673,-117.8265049,,1,,,,
Lumen,"USA, CA",United States,"(34.0549076, -118.242643)",34.0549076,-118.242643,,1,,,,
Lumen,"USA, CA",United States,"(38.5815719, -121.4943996)",38.5815719,-121.4943996,,1,,,,
Lumen,"USA, CA",United States,"(32.715738, -117.1610838)",32.715738,-117.1610838,,1,,,,
Lumen,"USA, CA",United States,"(37.7749295, -122.4194155)",37.7749295,-122.4194155,,1,,,,
Lumen,"USA, CA",United States,"(37.3541079, -121.9552356)",37.3541079,-121.9552356,,1,,,,
Lumen,"USA, CA",United States,"(37.36883, -122.0363496)",37.36883,-122.0363496,,1,,,,
Lumen,"USA, CO",United States,"(39.7392358, -104.990251)",39.7392358,-104.990251,,1,,,,
Lumen,"USA, DC",United States,"(38.9059849, -77.03341790000002)",38.9059849,-77.03341790000002,,1,,,,
Lumen,"USA, GA",United States,"(33.748752, -84.38768449999999)",33.748752,-84.38768449999999,,1,,,,
Lumen,"USA, IL",United States,"(41.8781136, -87.6297982)",41.8781136,-87.6297982,,1,,,,
Lumen,"USA, MA",United States,"(42.3600825, -71.0588801)",42.3600825,-71.0588801,,1,,,,
Lumen,"USA, MI",United States,"(42.331427, -83.0457538)",42.331427,-83.0457538,,1,,,,
Lumen,"USA, MN",United States,"(44.977753, -93.2650108)",44.977753,-93.2650108,,1,,,,
Lumen,"USA, MO",United States,"(38.6270025, -90.19940419999999)",38.6270025,-90.19940419999999,,1,,,,
Lumen,"USA, NE",United States,"(41.2565369, -95.9345034)",41.2565369,-95.9345034,,1,,,,
Lumen,"USA, NV",United States,"(36.171563, -115.1391009)",36.171563,-115.1391009,,1,,,,
Lumen,"USA, NJ",United States,"(40.735657, -74.1723667)",40.735657,-74.1723667,,1,,,,
Lumen,"USA, NM",United States,"(35.0843859, -106.650422)",35.0843859,-106.650422,,1,,,,
Lumen,"USA, NY",United States,"(40.7127753, -74.0059728)",40.7127753,-74.0059728,,1,,,,
Lumen,"USA, NC",United States,"(35.7795897, -78.6381787)",35.7795897,-78.6381787,,1,,,,
Lumen,"USA, OH",United States,"(41.49932, -81.6943605)",41.49932,-81.6943605,,1,,,,
Lumen,"USA, OH",United States,"(39.9611755, -82.99879419999999)",39.9611755,-82.99879419999999,,1,,,,
Lumen,"USA, PA",United States,"(39.9525839, -75.1652215)",39.9525839,-75.1652215,,1,,,,
Lumen,"USA, TX",United States,"(32.7766642, -96.79698789999999)",32.7766642,-96.79698789999999,,1,,,,
Lumen,"USA, TX",United States,"(29.7604267, -95.3698028)",29.7604267,-95.3698028,,1,,,,
Lumen,"USA, TX",United States,"(29.4251905, -98.4945922)",29.4251905,-98.4945922,,1,,,,
Lumen,"USA, UT",United States,"(40.7607793, -111.8910474)",40.7607793,-111.8910474,,1,,,,
Lumen,"USA, NY",United States,"(40.7403074, -74.0079584)",40.7403074,-74.0079584,,1,,,,
Lumen,"USA, WA",United States,"(47.1301417, -119.2780771)",47.1301417,-119.2780771,,1,,,,
Lumen,"USA, WA",United States,"(47.6061389, -122.3328481)",47.6061389,-122.3328481,,1,,,,
Lumen,CAN,Canada,"(45.5018869, -73.56739189999999)",45.5018869,-73.56739189999999,,1,,,,
Lumen,CAN,Canada,"(43.653226, -79.3831843)",43.653226,-79.3831843,,1,,,,
Lumen,CAN,Canada,"(49.2827291, -123.1207375)",49.2827291,-123.1207375,,1,,,,
Lumen,BEL,Belgium,"(50.8476424, 4.3571696)",50.8476424,4.3571696,,1,,,,
Lumen,FRA,France,"(48.856614, 2.3522219)",48.856614,2.3522219,,1,,,,
Lumen,DEU,Germany,"(52.52000659999999, 13.404954)",52.52000659999999,13.404954,,1,,,,
Lumen,DEU,Germany,"(51.2230411, 6.7824545)",51.2230411,6.7824545,,1,,,,
Lumen,DEU,Germany,"(48.1351253, 11.5819806)",48.1351253,11.5819806,,1,,,,
Lumen,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,,,,
Lumen,DEU,Germany,"(53.5488282, 9.987170299999999)",53.5488282,9.987170299999999,,1,,,,
Lumen,NLD,Netherlands,"(52.3675734, 4.9041389)",52.3675734,4.9041389,,1,,,,
Lumen,GBR,United Kingdom,"(51.5123443, -0.0909852)",51.5123443,-0.0909852,,1,,,,
Lumen,GBR,United Kingdom,"(51.55633, 0.0655092)",51.55633,0.0655092,,1,,,,
Lumen,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,,1,,,,
Lumen,CHN,China,"(31.230416, 121.473701)",31.230416,121.473701,,1,,,,
Lumen,HKG,China,"(22.3193039, 114.1693611)",22.3193039,114.1693611,,1,,,,
Lumen,JPN,Japan,"(35.6764225, 139.650027)",35.6764225,139.650027,,1,,,,
Lumen,SGP,Singapore,"(1.352083, 103.819836)",1.352083,103.819836,,1,,,,
Lumen,ARG,Argentina,"(-34.6036844, -58.3815591)",-34.6036844,-58.3815591,,1,,,,
Lumen,BRA,Brazil,"(-25.4372382, -49.2699727)",-25.4372382,-49.2699727,,1,,,,
Lumen,BRA,Brazil,"(-22.9068467, -43.1728965)",-22.9068467,-43.1728965,,1,,,,
Lumen,BRA,Brazil,"(-23.5557714, -46.6395571)",-23.5557714,-46.6395571,,1,,,,
Lumen,CHL,Chile,"(-33.4488897, -70.6692655)",-33.4488897,-70.6692655,,1,,,,
Lumen,COL,Colombia,"(4.710988599999999, -74.072092)",4.710988599999999,-74.072092,,1,,,,
Lumen,ECU,Ecuador,"(-0.1806532, -78.4678382)",-0.1806532,-78.4678382,,1,,,,
Lumen,PER,Peru,"(-12.0463731, -77.042754)",-12.0463731,-77.042754,,1,,,,
Lumen,VEN,Venezuela,"(10.4805937, -66.90360629999999)",10.4805937,-66.90360629999999,,1,,,,
Lumen,AUS,Australia,"(-27.4704528, 153.0260341)",-27.4704528,153.0260341,,1,,,,
Lumen,AUS,Australia,"(-35.2801846, 149.1310324)",-35.2801846,149.1310324,,1,,,,
Lumen,AUS,Australia,"(-37.8136276, 144.9630576)",-37.8136276,144.9630576,,1,,,,
Lumen,AUS,Australia,"(-31.9513993, 115.8616783)",-31.9513993,115.8616783,,1,,,,
Lumen,AUS,Australia,"(-33.8688197, 151.2092955)",-33.8688197,151.2092955,,1,,,,
Lumen,"USA, FL",United States,"(25.7616798, -80.1917902)",25.7616798,-80.1917902,,1,,,,
Lumen,"USA, FL",United States,"(27.9516896, -82.45875269999999)",27.9516896,-82.45875269999999,,1,,,,
Lumen,"USA, FL",United States,"(28.5383832, -81.3789269)",28.5383832,-81.3789269,,1,,,,
Meta,SGP,Singapore,"(1.352083, 103.819836)",1.352083,103.819836,,1,2018,S$1.4 billion+,100%,
Meta,DNK,Denmark,"(55.40375599999999, 10.40237)",55.40375599999999,10.40237,,1,2017,13 billion+ DKK,100%,
Meta,IRL,Ireland,"(53.4105621, -6.4426)",53.4105621,-6.4426,,1,2016,€1.4 billion investment  ,100%,
Meta,SWE,Sweden,"(65.584819, 22.1567026)",65.584819,22.1567026,,1,2011,8.7 billion+ SEK,100%,
Meta,"USA, AL",United States,"(34.7303688, -86.5861037)",34.7303688,-86.5861037,,1,2018,$1.5 billion,100%,
Meta,"USA, AZ",United States,"(33.4151843, -111.8314724)",33.4151843,-111.8314724,,1,2021,$1 billion+,100%,
Meta,"USA, GA",United States,"(33.6176407, -83.6902202)",33.6176407,-83.6902202,,1,2018,$1 billion,100%,
Meta,"USA, ID",United States,"(43.4918307, -116.4201223)",43.4918307,-116.4201223,,1,2022,$800 million+,100%,
Meta,"USA, IL",United States,"(41.9295355, -88.74991279999999)",41.9295355,-88.74991279999999,,1,2020,$1 billion+,100%,
Meta,"USA, IN",United States,"(38.2775702, -85.7371847)",38.2775702,-85.7371847,,1,2024,$800 million+,100%,
Meta,"USA, IA",United States,"(41.6435514, -93.47508359999999)",41.6435514,-93.47508359999999,,1,2013,$2.5 billion,100%,
Meta,"USA, MO",United States,"(39.0997265, -94.5785667)",39.0997265,-94.5785667,,1,2022,$800 million+,100%,
Meta,"USA, NE",United States,"(41.0744042, -96.19513200000002)",41.0744042,-96.19513200000002,,1,2017,$1.5 billion+,100%,
Meta,"USA, NM",United States,"(34.806166, -106.7333599)",34.806166,-106.7333599,,1,2016,~$2 billion,100%,
Meta,"USA, NC",United States,"(35.3340108, -81.8651028)",35.3340108,-81.8651028,,1,2010,$750 million+,100%,
Meta,"USA, OH",United States,"(40.0821602, -82.8100923)",40.0821602,-82.8100923,,1,2017,$1.5 billion,100%,
Meta,"USA, OR",United States,"(44.2998485, -120.8344664)",44.2998485,-120.8344664,,1,2010,$2 billion+,100%,
Meta,"USA, TN",United States,"(36.3883432, -86.4463663)",36.3883432,-86.4463663,,1,2020,Nearly $1 billion,100%,
Meta,"USA, TX",United States,"(32.7554883, -97.3307658)",32.7554883,-97.3307658,,1,2015,$1.5 billion+,100%,
Meta,"USA, TX",United States,"(31.0982344, -97.342782)",31.0982344,-97.342782,,1,2022,$800 million+,100%,
Meta,"USA, UT",United States,"(40.31411689999999, -112.006882)",40.31411689999999,-112.006882,,1,2018,$1.5 billion+,100%,
Meta,"USA, VA",United States,"(37.6307265, -77.54399610000002)",37.6307265,-77.54399610000002,,1,2017,$1 billion+,100%,
Microsoft,AUS,Australia,"(-35.2801846, 149.1310324)",-35.2801846,149.1310324,,1,2018,,,
Microsoft,AUS,Australia,"(-31.2532183, 146.921099)",-31.2532183,146.921099,3,3,2014,,,
Microsoft,AUS,Australia,"(-36.9847807, 143.3906074)",-36.9847807,143.3906074,,1,2014,,,
Microsoft,AUT,Austria,"(48.2081664, 16.3718643)",48.2081664,16.3718643,,,Coming soon,,,
Microsoft,BEL,Belgium,"(50.8476424, 4.3571696)",50.8476424,4.3571696,,,Coming soon,,,
Microsoft,BRA,Brazil,"(-21.2922457, -50.3428431)",-21.2922457,-50.3428431,3,3,2014,,,
Microsoft,CAN,Canada,"(43.653226, -79.3831843)",43.653226,-79.3831843,3,3,2016,,,
Microsoft,CAN,Canada,"(46.8130816, -71.20745959999999)",46.8130816,-71.20745959999999,,1,2016,,,
Microsoft,IND,India,"(18.5204303, 73.8567437)",18.5204303,73.8567437,3,3,2015,,,
Microsoft,"USA, IA",United States,"(41.8780025, -93.097702)",41.8780025,-93.097702,3,3,2014,,,
Microsoft,CHL,Chile,"(-33.4488897, -70.6692655)",-33.4488897,-70.6692655,,,Coming soon,,,
Microsoft,CHN,China,"(31.230416, 121.473701)",31.230416,121.473701,,1,2014,,,
Microsoft,CHN,China,"(31.230416, 121.473701)",31.230416,121.473701,,1,2018,,,
Microsoft,CHN,China,"(39.904211, 116.407395)",39.904211,116.407395,,1,2014,,,
Microsoft,CHN,China,"(39.904211, 116.407395)",39.904211,116.407395,,1,2018,,,
Microsoft,CHN,China,"(38.0359899, 114.46979)",38.0359899,114.46979,3,3,2022,,,
Microsoft,DNK,Denmark,"(55.6760968, 12.5683371)",55.6760968,12.5683371,,,Coming soon,,,
Microsoft,HKG,China,"(22.3193039, 114.1693611)",22.3193039,114.1693611,3,3,2010,,,
Microsoft,"USA, VA",United States,"(37.4315734, -78.6568942)",37.4315734,-78.6568942,3,3,2012,,,
Microsoft,"USA, VA",United States,"(37.4315734, -78.6568942)",37.4315734,-78.6568942,3,3,2014,,,
Microsoft,GEO,Georgia,"(42.315407, 43.35689199999999)",42.315407,43.35689199999999,,,Coming soon,,,
Microsoft,FIN,Finland,"(60.16985569999999, 24.938379)",60.16985569999999,24.938379,,,Coming soon,,,
Microsoft,FRA,France,"(48.856614, 2.3522219)",48.856614,2.3522219,3,3,2018,,,
Microsoft,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,3,3,2019,,,
Microsoft,GRC,Greece,"(37.9838096, 23.7275388)",37.9838096,23.7275388,,,Coming soon,,,
Microsoft,IND,India,"(17.406498, 78.47724389999999)",17.406498,78.47724389999999,,,Coming soon,,,
Microsoft,IDN,Indonesia,"(-6.1944491, 106.8229198)",-6.1944491,106.8229198,,,Coming soon,,,
Microsoft,ISR,Israel,"(31.046051, 34.851612)",31.046051,34.851612,3,3,2023,,,
Microsoft,ITA,Italy,"(45.4642035, 9.189982)",45.4642035,9.189982,3,3,2023,,,
Microsoft,JPN,Japan,"(35.8616486, 139.6454782)",35.8616486,139.6454782,3,3,2014,,,
Microsoft,JPN,Japan,"(34.6937249, 135.5022535)",34.6937249,135.5022535,,1,2014,,,
Microsoft,KOR,South Korea,"(37.5518911, 126.9917937)",37.5518911,126.9917937,3,3,2017,,,
Microsoft,MYS,Malaysia,"(3.1319197, 101.6840589)",3.1319197,101.6840589,,,Coming soon,,,
Microsoft,MEX,Mexico,"(20.5888184, -100.3898876)",20.5888184,-100.3898876,,,Coming soon,,,
Microsoft,NZL,New Zealand,"(-36.85088270000001, 174.7644881)",-36.85088270000001,174.7644881,,,Coming soon,,,
Microsoft,"USA, IL",United States,"(40.6331249, -89.3985283)",40.6331249,-89.3985283,,1,2009,,,
Microsoft,IRL,Ireland,"(53.77975540000001, -7.3055309)",53.77975540000001,-7.3055309,3,3,2009,,,
Microsoft,NOR,Norway,"(59.9138688, 10.7522454)",59.9138688,10.7522454,3,3,2019,,,
Microsoft,POL,Poland,"(52.2296756, 21.0122287)",52.2296756,21.0122287,3,3,2023,,,
Microsoft,QAT,Qatar,"(25.2854473, 51.53103979999999)",25.2854473,51.53103979999999,3,3,2022,,,
Microsoft,SAU,Saudi Arabia,"(26.4206828, 50.0887943)",26.4206828,50.0887943,,,Coming soon,,,
Microsoft,ZAF,South Africa,"(-26.2041028, 28.0473051)",-26.2041028,28.0473051,3,3,2019,,,
Microsoft,"USA, TX",United States,"(31.9685988, -99.9018131)",31.9685988,-99.9018131,3,3,2008,,,
Microsoft,IND,India,"(13.0826802, 80.2707184)",13.0826802,80.2707184,,1,2015,,,
Microsoft,SGP,Singapore,"(1.352083, 103.819836)",1.352083,103.819836,3,3,2010,,,
Microsoft,ESP,Spain,"(40.4167754, -3.7037902)",40.4167754,-3.7037902,,,Coming soon,,,
Microsoft,SWE,Sweden,"(60.6748796, 17.1412726)",60.6748796,17.1412726,3,3,2021,,,
Microsoft,CHE,Switzerland,"(47.3768866, 8.541694)",47.3768866,8.541694,3,3,2019,,,
Microsoft,TWN,Taiwan,"(25.0329694, 121.5654177)",25.0329694,121.5654177,,,Coming soon,,,
Microsoft,ARE,United Arab Emirates,"(25.2048493, 55.2707828)",25.2048493,55.2707828,3,3,2019,,,
Microsoft,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,3,3,2016,,,
Microsoft,GBR,United Kingdom,"(51.483707, -3.1680962)",51.483707,-3.1680962,,1,2016,,,
Microsoft,"USA, IA",United States,"(41.8780025, -93.097702)",41.8780025,-93.097702,,1,2017,,,
Microsoft,"USA, VA",United States,"(37.4315734, -78.6568942)",37.4315734,-78.6568942,,1,2017,,,
Microsoft,"USA, AZ",United States,"(34.0489281, -111.0937311)",34.0489281,-111.0937311,,1,2017,,,
Microsoft,"USA, TX",United States,"(31.9685988, -99.9018131)",31.9685988,-99.9018131,,1,2017,,,
Microsoft,"USA, VA",United States,"(37.4315734, -78.6568942)",37.4315734,-78.6568942,3,3,2014,,,
Microsoft,,,"(None, None)",,,,1,2020,,,
Microsoft,,,"(None, None)",,,,1,2020,,,
Microsoft,,,"(None, None)",,,,,Coming soon,,,
Microsoft,"USA, WY",United States,"(43.0759678, -107.2902839)",43.0759678,-107.2902839,,1,2016,,,
Microsoft,NLD,Netherlands,"(52.132633, 5.291265999999999)",52.132633,5.291265999999999,3,3,2010,,,
Microsoft,"USA, CA",United States,"(36.778261, -119.4179324)",36.778261,-119.4179324,,1,2012,,,
Microsoft,"USA, DC",United States,"(38.9071923, -77.0368707)",38.9071923,-77.0368707,3,3,2007,,,
Microsoft,"USA, AZ",United States,"(34.0489281, -111.0937311)",34.0489281,-111.0937311,3,3,2021,,,
NTT,"USA, CA",United States,"(37.3541079, -121.9552356)",37.3541079,-121.9552356,,1,,,,
NTT,"USA, CA",United States,"(38.5815719, -121.4943996)",38.5815719,-121.4943996,,1,,,,
NTT,"USA, CA",United States,"(38.5815719, -121.4943996)",38.5815719,-121.4943996,,1,,,,
NTT,"USA, CA",United States,"(38.5815719, -121.4943996)",38.5815719,-121.4943996,,1,,,,
NTT,"USA, IL",United States,"(41.8781136, -87.6297982)",41.8781136,-87.6297982,,1,,,,
NTT,"USA, OR",United States,"(45.5201113, -122.989848)",45.5201113,-122.989848,,1,,,,
NTT,"USA, TX",United States,"(32.7766642, -96.79698789999999)",32.7766642,-96.79698789999999,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,1,,,,
NTT,HKG,China,"(22.3193039, 114.1693611)",22.3193039,114.1693611,,1,,,,
NTT,HKG,China,"(22.3193039, 114.1693611)",22.3193039,114.1693611,,1,,,,
NTT,IDN,Indonesia,"(-6.1944491, 106.8229198)",-6.1944491,106.8229198,,1,,,,
NTT,IDN,Indonesia,"(-6.1944491, 106.8229198)",-6.1944491,106.8229198,,1,,,,
NTT,JPN,Japan,"(34.6937249, 135.5022535)",34.6937249,135.5022535,,1,,,,
NTT,JPN,Japan,"(35.6764225, 139.650027)",35.6764225,139.650027,,1,,,,
NTT,MYS,Malaysia,"(2.921318, 101.6559349)",2.921318,101.6559349,,1,,,,
NTT,MYS,Malaysia,"(2.921318, 101.6559349)",2.921318,101.6559349,,1,,,,
NTT,MYS,Malaysia,"(2.921318, 101.6559349)",2.921318,101.6559349,,1,,,,
NTT,SGP,Singapore,"(1.3553567, 103.8678708)",1.3553567,103.8678708,,1,,,,
NTT,THA,Thailand,"(13.7563309, 100.5017651)",13.7563309,100.5017651,,1,,,,
NTT,THA,Thailand,"(13.7563309, 100.5017651)",13.7563309,100.5017651,,1,,,,
NTT,THA,Thailand,"(13.7563309, 100.5017651)",13.7563309,100.5017651,,1,,,,
NTT,VNM,Vietnam,"(10.8230989, 106.6296638)",10.8230989,106.6296638,,1,,,,
NTT,AUT,Austria,"(48.2081664, 16.3718643)",48.2081664,16.3718643,,1,,,,
NTT,DEU,Germany,"(52.52000659999999, 13.404954)",52.52000659999999,13.404954,,1,,,,
NTT,DEU,Germany,"(52.52000659999999, 13.404954)",52.52000659999999,13.404954,,1,,,,
NTT,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,,,,
NTT,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,,,,
NTT,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,,,,
NTT,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,,,,
NTT,DEU,Germany,"(53.5488282, 9.987170299999999)",53.5488282,9.987170299999999,,1,,,,
NTT,DEU,Germany,"(48.1351253, 11.5819806)",48.1351253,11.5819806,,1,,,,
NTT,DEU,Germany,"(48.1351253, 11.5819806)",48.1351253,11.5819806,,1,,,,
NTT,NLD,Netherlands,"(52.3675734, 4.9041389)",52.3675734,4.9041389,,1,,,,
NTT,ZAF,South Africa,"(-26.2041028, 28.0473051)",-26.2041028,28.0473051,,1,,,,
NTT,ESP,Spain,"(40.4167754, -3.7037902)",40.4167754,-3.7037902,,1,,,,
NTT,CHE,Switzerland,"(47.3768866, 8.541694)",47.3768866,8.541694,,1,,,,
NTT,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,,1,,,,
NTT,GBR,United Kingdom,"(51.753241, -0.448632)",51.753241,-0.448632,,1,,,,
NTT,GBR,United Kingdom,"(51.753241, -0.448632)",51.753241,-0.448632,,1,,,,
NTT,GBR,United Kingdom,"(51.753241, -0.448632)",51.753241,-0.448632,,1,,,,
NTT,GBR,United Kingdom,"(51.753241, -0.448632)",51.753241,-0.448632,,1,,,,
NTT,GBR,United Kingdom,"(51.51053839999999, -0.5950405999999999)",51.51053839999999,-0.5950405999999999,,1,,,,
NTT,GBR,United Kingdom,"(51.51053839999999, -0.5950405999999999)",51.51053839999999,-0.5950405999999999,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(12.9715987, 77.5945627)",12.9715987,77.5945627,,1,,,,
NTT,IND,India,"(12.9715987, 77.5945627)",12.9715987,77.5945627,,1,,,,
NTT,IND,India,"(13.0826802, 80.2707184)",13.0826802,80.2707184,,1,,,,
NTT,IND,India,"(13.0826802, 80.2707184)",13.0826802,80.2707184,,1,,,,
NTT,IND,India,"(28.7040592, 77.10249019999999)",28.7040592,77.10249019999999,,1,,,,
NTT,IND,India,"(28.7040592, 77.10249019999999)",28.7040592,77.10249019999999,,1,,,,
Oracle,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,2017,,,
Oracle,"USA, IL",United States,"(41.8781136, -87.6297982)",41.8781136,-87.6297982,,1,2022,,,
Oracle,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,1,2016,,,
Oracle,"USA, CA",United States,"(37.33874, -121.8852525)",37.33874,-121.8852525,,1,2020,,,
Oracle,CAN,Canada,"(45.5018869, -73.56739189999999)",45.5018869,-73.56739189999999,,1,2020,,,
Oracle,CAN,Canada,"(43.653226, -79.3831843)",43.653226,-79.3831843,,1,2019,,,
Oracle,MEX,Mexico,"(20.5887932, -100.3898881)",20.5887932,-100.3898881,,1,2022,,,
Oracle,MEX,Mexico,"(25.6866142, -100.3161126)",25.6866142,-100.3161126,,1,2023,,,
Oracle,BRA,Brazil,"(-23.5557714, -46.6395571)",-23.5557714,-46.6395571,,1,2019,,,
Oracle,BRA,Brazil,"(-23.0263701, -46.98178799999999)",-23.0263701,-46.98178799999999,,1,2021,,,
Oracle,CHL,Chile,"(-33.4488897, -70.6692655)",-33.4488897,-70.6692655,,1,2020,,,
Oracle,CHL,Chile,"(-33.047238, -71.61268849999999)",-33.047238,-71.61268849999999,,1,2023,,,
Oracle,COL,Colombia,"(4.710988599999999, -74.072092)",4.710988599999999,-74.072092,,1,2023,,,
Oracle,FRA,France,"(48.856614, 2.3522219)",48.856614,2.3522219,,1,2022,,,
Oracle,FRA,France,"(43.296482, 5.36978)",43.296482,5.36978,,1,2021,,,
Oracle,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,2017,,,
Oracle,ITA,Italy,"(45.4642035, 9.189982)",45.4642035,9.189982,,1,2021,,,
Oracle,NLD,Netherlands,"(52.3675734, 4.9041389)",52.3675734,4.9041389,,1,2020,,,
Oracle,SRB,Serbia,"(44.049103, 20.9509129)",44.049103,20.9509129,,1,2023,,,
Oracle,ESP,Spain,"(40.4167754, -3.7037902)",40.4167754,-3.7037902,,1,2022,,,
Oracle,SWE,Sweden,"(59.32932349999999, 18.0685808)",59.32932349999999,18.0685808,,1,2021,,,
Oracle,CHE,Switzerland,"(47.3768866, 8.541694)",47.3768866,8.541694,,1,2019,,,
Oracle,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,,1,2018,,,
Oracle,"USA, RI",United States,"(41.4901024, -71.3128285)",41.4901024,-71.3128285,,1,2020,,,
Oracle,ISR,Israel,"(31.768319, 35.21371)",31.768319,35.21371,,1,2021,,,
Oracle,ISR,Israel,"(31.046051, 34.851612)",31.046051,34.851612,,,Planned,,,
Oracle,KEN,Kenya,"(-0.023559, 37.906193)",-0.023559,37.906193,,,Planned,,,
Oracle,SAU,Saudi Arabia,"(21.5291545, 39.1610863)",21.5291545,39.1610863,,1,2020,,,
Oracle,EGY,Egypt,"(27.1865762, 31.1935651)",27.1865762,31.1935651,,,Planned,,,
Oracle,SAU,Saudi Arabia,"(23.885942, 45.079162)",23.885942,45.079162,,,Planned,,,
Oracle,ZAF,South Africa,"(-26.2041028, 28.0473051)",-26.2041028,28.0473051,,1,2022,,,
